ts,borrow_apr,stable_borrow_apr,utilization_rate,liquidity_rate
2025-05-31 12:00:00+00:00,0.04691177161864434,0.0,0.8428422380555555,0.035937905561360464
2025-05-31 18:00:00+00:00,0.041178198385176536,0.0,0.8456608918055556,0.03155483673918192
2025-06-01 00:00:00+00:00,0.04871082548166234,0.0,0.8418722984722222,0.03716381199740316
2025-06-01 06:00:00+00:00,0.049303177041045726,0.0,0.8425224013888889,0.03761909704500516
2025-06-01 12:00:00+00:00,0.04492200838391286,0.0,0.8423915519444445,0.034340323803773526
2025-06-01 18:00:00+00:00,0.0489544070816145,0.0,0.8402568186111111,0.03736089082069008
2025-06-02 00:00:00+00:00,0.046162134702771,0.0,0.8413708049999999,0.03519710111536404
2025-06-02 06:00:00+00:00,0.0479017567628307,0.0,0.8415140093055555,0.03659174696469588
2025-06-02 12:00:00+00:00,0.04557937923998016,0.0,0.8463987570833333,0.034928589373022095
2025-06-02 18:00:00+00:00,0.04590003127734558,0.0,0.8452345972222222,0.035158254556387075
2025-06-03 00:00:00+00:00,0.04243998631798386,0.0,0.8496805029166666,0.03270613763523996
2025-06-03 06:00:00+00:00,0.04410298620313674,0.0,0.8514064605555556,0.03404422691662212
2025-06-03 12:00:00+00:00,0.05306372256949176,0.0,0.8478871491666666,0.04081010738547828
2025-06-03 18:00:00+00:00,0.05036604813782556,0.0,0.8457246655555556,0.03857799506190204
2025-06-04 00:00:00+00:00,0.04353171173064984,0.0,0.8508769040277778,0.03353199087934608
2025-06-04 06:00:00+00:00,0.04594544324931498,0.0,0.8586526391666667,0.03567605837045082
2025-06-04 12:00:00+00:00,0.04652136199166856,0.0,0.8677654388888889,0.03649932227703156
2025-06-04 18:00:00+00:00,0.0491976502179558,0.0,0.8804010075,0.039104979444371704
2025-06-05 00:00:00+00:00,0.0501849051927642,0.0,0.8748820625,0.03965269999381422
2025-06-05 06:00:00+00:00,0.0498220690770069,0.0,0.8822359208333332,0.03969747012779748
2025-06-05 12:00:00+00:00,0.052743171298875,0.0,0.8920579384722223,0.04243158207098772
2025-06-05 18:00:00+00:00,0.05123584445605956,0.0,0.8988589918055556,0.041900118041021464
2025-06-06 00:00:00+00:00,0.04746095531968374,0.0,0.9003548715277778,0.0385130329105131
2025-06-06 06:00:00+00:00,0.052900686626231284,0.0,0.8979797802777778,0.042815445421953174
2025-06-06 12:00:00+00:00,0.05485142545360566,0.0,0.905330285,0.044737749832132204
2025-06-06 18:00:00+00:00,0.04853867144734086,0.0,0.9089105445833332,0.039689337544489084
2025-06-07 00:00:00+00:00,0.048412222805529356,0.0,0.9075120256944444,0.0395721416235243
2025-06-07 06:00:00+00:00,0.04703606605488018,0.0,0.8986644077777777,0.03809634146674836
2025-06-07 12:00:00+00:00,0.048690027098642216,0.0,0.8947304077777777,0.03927012854568744
2025-06-07 18:00:00+00:00,0.05006458427216136,0.0,0.8919346684722222,0.04025309392138758
2025-06-08 00:00:00+00:00,0.05425976033612238,0.0,0.8853967584722222,0.04338505921241622
2025-06-08 06:00:00+00:00,0.0522276204712173,0.0,0.8851942215277778,0.04171851255609468
2025-06-08 12:00:00+00:00,0.050651938372967095,0.0,0.8844943748611112,0.040433698935347345
2025-06-08 18:00:00+00:00,0.0534812721235188,0.0,0.8830662130555555,0.04269746680508868
2025-06-09 00:00:00+00:00,0.0517427737085934,0.0,0.8828701180555556,0.04122324851945046
2025-06-09 06:00:00+00:00,0.055946248045371724,0.0,0.8842494880555556,0.04467951294316284
2025-06-09 12:00:00+00:00,0.049735999691856,0.0,0.9047798722222223,0.04057507214755716
2025-06-09 18:00:00+00:00,0.0561165156487332,0.0,0.9205902872222222,0.0465327120881034
2025-06-10 00:00:00+00:00,0.057567231301784046,0.0,0.9212774022222222,0.047791988069772834
2025-06-10 06:00:00+00:00,0.0558134927907255,0.0,0.9217352377777779,0.046288520461465615
2025-06-10 12:00:00+00:00,0.058797562968523086,0.0,0.9153796405555555,0.04846199663792148
2025-06-10 18:00:00+00:00,0.051739347791514775,0.0,0.8746798062500001,0.0410390457864336
2025-06-11 00:00:00+00:00,0.04756969813107756,0.0,0.8514858775,0.0367837516440936
2025-06-11 06:00:00+00:00,0.04699134500443836,0.0,0.8572207634722222,0.03645430543237386
2025-06-11 12:00:00+00:00,0.04965830866754208,0.0,0.8682782319444445,0.03899189311407672
2025-06-11 18:00:00+00:00,0.046781422374043674,0.0,0.8825615222222223,0.037337785330389596
2025-06-12 00:00:00+00:00,0.049410154012642565,0.0,0.8886445930555555,0.03965454247648494
2025-06-12 06:00:00+00:00,0.0507591393561687,0.0,0.9015346009722222,0.041346521722003794
2025-06-12 12:00:00+00:00,0.04986952973684796,0.0,0.9056489205555555,0.04067618542993422
2025-06-12 18:00:00+00:00,0.04915681055660094,0.0,0.9115253490277778,0.0404055282596286
2025-06-13 00:00:00+00:00,0.06830660872154735,0.0,0.9219122805555556,0.05671725987655644
2025-06-13 06:00:00+00:00,0.053676344593232755,0.0,0.9177770104166666,0.04443523839899472
2025-06-13 12:00:00+00:00,0.051402785422124876,0.0,0.9130997816666666,0.042257997010446545
2025-06-13 18:00:00+00:00,0.05598456563816975,0.0,0.9200567322222223,0.04634034595754958
2025-06-14 00:00:00+00:00,0.0549028551312402,0.0,0.9190617476388889,0.0455011078679745
2025-06-14 06:00:00+00:00,0.051679751359879206,0.0,0.9167751522222223,0.04264149483997884
2025-06-14 12:00:00+00:00,0.05616086382739668,0.0,0.9167544930555555,0.04639189145723232
2025-06-14 18:00:00+00:00,0.06218770870068582,0.0,0.9223144991666666,0.05161582598220252
2025-06-15 00:00:00+00:00,0.05291381107377984,0.0,0.9221265188888889,0.04388752496178306
2025-06-15 06:00:00+00:00,0.060027397656446574,0.0,0.9220309530555555,0.04978090379165202
2025-06-15 12:00:00+00:00,0.05072068664671728,0.0,0.9183734377777779,0.04192493534734482
2025-06-15 18:00:00+00:00,0.044558364787736754,0.0,0.9197565538888889,0.03689342200736472
2025-06-16 00:00:00+00:00,0.052416388105176424,0.0,0.9209846091666667,0.0434574762904116
2025-06-16 06:00:00+00:00,0.05231681579849904,0.0,0.9203165020833334,0.04337222267617416
2025-06-16 12:00:00+00:00,0.05155607108218446,0.0,0.917331867638889,0.042966173202177355
2025-06-16 18:00:00+00:00,0.04526096882042856,0.0,0.8053340281944444,0.03368657543069202
2025-06-17 00:00:00+00:00,0.03606805014195516,0.0,0.7283692529166667,0.02405866658863056
2025-06-17 06:00:00+00:00,0.04197874136993754,0.0,0.7416805522222222,0.028488390418566004
2025-06-17 12:00:00+00:00,0.043227461042046535,0.0,0.7569547877777778,0.029874442085937838
2025-06-17 18:00:00+00:00,0.04274548951276248,0.0,0.7673165030555555,0.030031133325811858
2025-06-18 00:00:00+00:00,0.03980044843095432,0.0,0.7650168068055555,0.02776396514447628
2025-06-18 06:00:00+00:00,0.03934453196955594,0.0,0.7700374155555555,0.02761370475567708
2025-06-18 12:00:00+00:00,0.04382768253097776,0.0,0.7750235172222222,0.030994246568427117
2025-06-18 18:00:00+00:00,0.04314056388868038,0.0,0.7776352654166667,0.030633350258633937
2025-06-19 00:00:00+00:00,0.04358551077593322,0.0,0.7776293597222222,0.0308933162780613
2025-06-19 06:00:00+00:00,0.0428898000401343,0.0,0.7800567755555555,0.03052770866414832
2025-06-19 12:00:00+00:00,0.042485256808402136,0.0,0.7797439231944444,0.030424455264938637
2025-06-19 18:00:00+00:00,0.04703878949581164,0.0,0.7812420033333334,0.03351342823517238
2025-06-20 00:00:00+00:00,0.03929905786984008,0.0,0.7811461855555556,0.02797625077939596
2025-06-20 06:00:00+00:00,0.04718588305710282,0.0,0.78630448125,0.0337500811271055
2025-06-20 12:00:00+00:00,0.04538444612502948,0.0,0.7914685975000001,0.03266963826147192
2025-06-20 18:00:00+00:00,0.04479947618867766,0.0,0.8143549208333334,0.033228304467001264
2025-06-21 00:00:00+00:00,0.04346314739765832,0.0,0.817800348888889,0.03226754770166418
2025-06-21 06:00:00+00:00,0.048226977009746576,0.0,0.8170851830555556,0.03578676007647948
2025-06-21 12:00:00+00:00,0.04520573636020926,0.0,0.8160538529166667,0.03350653310549478
2025-06-21 18:00:00+00:00,0.04510306634152158,0.0,0.8169285152777778,0.03355219185085146
2025-06-22 00:00:00+00:00,0.04429636077780372,0.0,0.8193928241666666,0.03294382122822558
2025-06-22 06:00:00+00:00,0.04555715502530208,0.0,0.8169207463888889,0.03374905014453726
2025-06-22 12:00:00+00:00,0.04612938294922824,0.0,0.8127736297222222,0.03404085895491072
2025-06-22 18:00:00+00:00,0.045479381069779085,0.0,0.8128136716666667,0.03356305684361874
2025-06-23 00:00:00+00:00,0.0437300876854311,0.0,0.8184051008333334,0.03253729703146782
2025-06-23 06:00:00+00:00,0.04186929457428372,0.0,0.8221813034722223,0.03122679884621574
2025-06-23 12:00:00+00:00,0.04415879948964162,0.0,0.8238779477777778,0.0330331768352169
2025-06-23 18:00:00+00:00,0.04847590915455666,0.0,0.8324297401388888,0.03732617803028514
2025-06-24 00:00:00+00:00,0.04904813593996752,0.0,0.83400395,0.03724699932615534
2025-06-24 06:00:00+00:00,0.046065860390576883,0.0,0.8331472155555555,0.03484439709879564
2025-06-24 12:00:00+00:00,0.0421312580386137,0.0,0.8223555056944445,0.031433455975428716
2025-06-24 18:00:00+00:00,0.049292684702138635,0.0,0.8306442238888888,0.037181513770053055
2025-06-25 00:00:00+00:00,0.04480299279869766,0.0,0.8268353356944445,0.03367262546824548
2025-06-25 06:00:00+00:00,0.0461643762491295,0.0,0.8288520633333333,0.03468931170602166
2025-06-25 12:00:00+00:00,0.04277637726291186,0.0,0.8258186840277778,0.032052335716071544
2025-06-25 18:00:00+00:00,0.047318218780627856,0.0,0.8252519520833332,0.0354066760129641
2025-06-26 00:00:00+00:00,0.04409659925237706,0.0,0.8219533773611112,0.03288016884017214
2025-06-26 06:00:00+00:00,0.048517071523852075,0.0,0.8187410879166667,0.036077682896388304
2025-06-26 12:00:00+00:00,0.04502273967845262,0.0,0.8203392283333333,0.03353624638376346
2025-06-26 18:00:00+00:00,0.04626368596600746,0.0,0.8265596144444445,0.03471904306451862
2025-06-27 00:00:00+00:00,0.04711281381157458,0.0,0.8265344505555556,0.03538001594347482
